,word,OA_frequency,NOA_frequency,oa_noa,expected_oa,expected_noa,chi_square,p_value,depletion_rate
21124,RNA-Induced Silencing Complex,3,1,4,1.781290371732406,2.218709628267594,1.5032294908806607,0.22017511989519356,1.6841723548319243
21125,Artifacts,495,605,1100,489.85485222641165,610.1451477735883,0.09742890336733312,0.7549371428591289,1.0105034128991546
21126,"Microscopy, Fluorescence, Multiphoton",47,23,70,31.172581505317105,38.827418494682895,14.487949571362627,0.00014105902557235954,1.5077352509923891
21127,Plant Stems,175,182,357,158.98016567711724,198.01983432288276,2.9102655516218974,0.08801738114860343,1.1007662449881856
21128,Mycobacterium marinum,6,4,10,4.4532259293310155,5.5467740706689845,0.9685868320565187,0.32503287192853253,1.3473378838655394
21129,Superconductivity,0,1,1,0.4453225929331015,0.5546774070668985,0.8028497055395517,0.3702427178627814,0.0
21130,Codon,121,156,277,123.35435824246912,153.64564175753088,0.08101214248905292,0.7759304438866206,0.9809138625013855
21131,Jejunal Neoplasms,9,12,21,9.351774451595132,11.648225548404868,0.023855805692536442,0.8772523718045624,0.9623842027610995
21132,"Dental Implants, Single-Tooth",29,73,102,45.42290447917635,56.57709552082365,10.704947856586294,0.0010684939858896878,0.6384444220931478
21133,Bacteriophage Typing,3,6,9,4.007903336397914,4.992096663602086,0.456961961934106,0.49904723747039514,0.7485210465919663
21134,Atrial Appendage,82,111,193,85.94726043608858,107.05273956391142,0.32682784355420336,0.5675329660037712,0.954073458350382
21135,Catheter-Related Infections,157,277,434,193.27000533296606,240.72999466703394,12.271292370231336,0.00045997961183424994,0.8123350528682399
21136,Neuronal Calcium-Sensor Proteins,6,2,8,3.562580743464812,4.437419256535188,3.0064589817613214,0.08293328088330343,1.6841723548319243
21137,Cisterna Magna,8,10,18,8.015806672795827,9.984193327204173,5.619442292816765e-05,0.9940188788147307,0.9980280621226217
21138,Intercellular Adhesion Molecule-1,80,96,176,78.37677635622586,97.62322364377414,0.06060784555830809,0.8055377824921162,1.020710518079954
21139,Tyrosine Transaminase,0,1,1,0.4453225929331015,0.5546774070668985,0.8028497055395517,0.3702427178627814,0.0
21140,"Skull Fracture, Depressed",2,4,6,2.671935557598609,3.328064442401391,0.3046413079560705,0.5809872619892082,0.7485210465919663
21141,Brain Stem Infarctions,5,9,14,6.234516301063421,7.765483698936579,0.4407074745072256,0.5067811850817099,0.8019868356342497
21142,Amiodarone,34,47,81,36.07113002758122,44.92886997241878,0.21439492738035704,0.6433442982701941,0.942582058671365
21143,Respiratory Aspiration of Gastric Contents,9,3,12,5.343871115197218,6.656128884802782,4.509688472641982,0.03370337870347528,1.6841723548319243
21144,Chamaecrista,0,1,1,0.4453225929331015,0.5546774070668985,0.8028497055395517,0.3702427178627814,0.0
21145,"Carcinoma, Papillary",257,438,695,309.49920208850557,385.50079791149443,16.05481831451528,6.153484403820086e-05,0.8303737078020231
21146,Electron-Transferring Flavoproteins,1,1,2,0.890645185866203,1.109354814133797,0.024206422657725362,0.8763608321095353,1.1227815698879495
21147,Centaurium,0,1,1,0.4453225929331015,0.5546774070668985,0.8028497055395517,0.3702427178627814,0.0
21148,Government Employees,1,7,8,3.562580743464812,4.437419256535188,3.3231498389017413,0.06831083376655145,0.2806953924719874
21149,Sus scrofa,256,344,600,267.1935557598609,332.8064442401391,0.8454144718028435,0.3578528065102189,0.958106939637717
21150,United Arab Emirates,38,70,108,48.09484003677496,59.90515996322504,3.819969731298161,0.050645153071460836,0.790105549180409
21151,Epichlorohydrin,1,1,2,0.890645185866203,1.109354814133797,0.024206422657725362,0.8763608321095353,1.1227815698879495
21152,Oesophagostomum,3,3,6,2.671935557598609,3.328064442401391,0.07261926797317608,0.7875606198283936,1.1227815698879495
21153,Congo Red,5,23,28,12.469032602126841,15.530967397873159,8.065949025886438,0.004510484454697815,0.40099341781712483
21154,Fructose,120,136,256,114.00258379087398,141.99741620912602,0.5688178376269302,0.4507290589515034,1.0526077217699528
21155,Peripheral Nerves,69,154,223,99.30693822408163,123.69306177591837,16.674931502462165,4.436338222349915e-05,0.6948155006481481
21156,Nafcillin,2,0,2,0.890645185866203,1.109354814133797,2.491126279551798,0.11448976709761949,2.245563139775899
21157,HL-60 Cells,33,33,66,29.391291133584698,36.6087088664153,0.7988119477049369,0.37144881515292016,1.1227815698879495
21158,Uncoupling Protein 3,5,5,10,4.4532259293310155,5.5467740706689845,0.12103211328862662,0.7279177643039056,1.1227815698879495
21159,"Tomography, Optical",29,35,64,28.500645947718496,35.499354052281504,0.01577327871065478,0.9000551220200996,1.0175207977109542
21160,Middle Lobe Syndrome,2,0,2,0.890645185866203,1.109354814133797,2.491126279551798,0.11448976709761949,2.245563139775899
21161,"Rats, Inbred WKY",52,51,103,45.868227072109455,57.131772927890545,1.4778137287612125,0.22411689823654543,1.1336823618286092
21162,Telepathy,0,5,5,2.2266129646655077,2.7733870353344923,4.0142485276977595,0.045117325228670103,0.0
21163,Hemoglobin A2,2,13,15,6.679838893996522,8.320161106003477,5.910923519685856,0.015047281351416008,0.2994084186367865
21164,Serine-Arginine Splicing Factors,16,10,26,11.57838741626064,14.42161258373936,3.0441974744840503,0.08102615437455236,1.381885009092861
21165,Feeding and Eating Disorders,263,498,761,338.89049322209024,422.10950677790976,30.639021271734734,3.107801390502461e-08,0.7760618998174265
21166,Molecular Imaging,250,245,495,220.43468350188525,274.5653164981148,7.148989517182388,0.007500623502141567,1.1341227978666157
21167,Catechol O-Methyltransferase Inhibitors,7,10,17,7.570484079862726,9.429515920137275,0.07750378841024826,0.7807091402155077,0.9246436457900761
21168,Neural Plate,2,2,4,1.781290371732406,2.218709628267594,0.048412845315450724,0.8258484198571171,1.1227815698879495
21169,Occupational Health Physicians,5,2,7,3.1172581505317103,3.8827418494682897,2.0500681880793836,0.15219937301565825,1.6039736712684993
21170,"Coproporphyria, Hereditary",1,0,1,0.4453225929331015,0.5546774070668985,1.245563139775899,0.26440158855823453,2.245563139775899
21171,Benzyl Viologen,0,1,1,0.4453225929331015,0.5546774070668985,0.8028497055395517,0.3702427178627814,0.0
21172,Gynostemma,3,1,4,1.781290371732406,2.218709628267594,1.5032294908806607,0.22017511989519356,1.6841723548319243
21173,"Hearing Loss, Noise-Induced",81,69,150,66.79838893996522,83.20161106003478,5.443381387623197,0.019642607598278017,1.2126040954789856
21174,Duty to Recontact,6,3,9,4.007903336397914,4.992096663602086,1.7851022646431474,0.18152404382941073,1.4970420931839326
21175,Fundulidae,12,18,30,13.359677787993045,16.640322212006954,0.2494798907514737,0.6174415406488076,0.8982252559103596
21176,Soft Tissue Infections,68,75,143,63.68113078943352,79.31886921056649,0.5280667970890589,0.4674207539208368,1.0678202342990288
21177,Hemorrhagic Disorders,8,21,29,12.914355195059944,16.085644804940056,3.3714745202965464,0.06633435998610804,0.6194656937312825
21178,Hemizygote,10,4,14,6.234516301063421,7.765483698936579,4.100136376158767,0.042879754655444004,1.6039736712684993
21179,Biofouling,42,169,211,93.96306710888442,117.03693289111558,51.80741146198967,6.122028220466687e-13,0.4469841320880937
21180,Uridine Monophosphate,30,47,77,34.289839655848816,42.710160344151184,0.9675561731841404,0.325290419386913,0.8748947297828179
21181,"RNA, Satellite",0,1,1,0.4453225929331015,0.5546774070668985,0.8028497055395517,0.3702427178627814,0.0
21182,Bifidobacterium,98,108,206,91.73645414421891,114.26354585578109,0.7710066010731318,0.3799058322684,1.068277610184651
21183,Lawyers,10,15,25,11.133064823327537,13.866935176672463,0.20789990895956106,0.6484184368894876,0.8982252559103596
21184,Kashin-Beck Disease,10,9,19,8.461129265728928,10.538870734271072,0.5045863224365049,0.47749183393045935,1.1818753367241572
21185,Leptothrix,1,0,1,0.4453225929331015,0.5546774070668985,1.245563139775899,0.26440158855823453,2.245563139775899
21186,Isoelectric Point,12,25,37,16.476935938524754,20.523064061475246,2.1930312997283568,0.1386362384756438,0.7282907480354267
21187,Chemistry,37,35,72,32.06322669118331,39.93677330881669,1.3703726060993962,0.2417478751466542,1.1539699468292814
21188,Toxemia,1,1,2,0.890645185866203,1.109354814133797,0.024206422657725362,0.8763608321095353,1.1227815698879495
21189,Parametritis,1,1,2,0.890645185866203,1.109354814133797,0.024206422657725362,0.8763608321095353,1.1227815698879495
21190,Catfishes,40,102,142,63.235808196500415,78.76419180349959,15.392601127288271,8.732956814611838e-05,0.6325529971199716
21191,Cross-Sectional Studies,13120,13023,26143,11642.068547050072,14500.931452949928,338.25011647598353,1.5345001986695116e-75,1.1269474962268982
21192,Nephrolithiasis,23,50,73,32.50854928411641,40.49145071588359,5.014070750552467,0.02514212005386397,0.7075061947239134
21193,GABA-B Receptor Antagonists,5,7,12,5.343871115197218,6.656128884802782,0.0398928388196257,0.8416902502412655,0.935651308239958
21194,"Parenteral Nutrition, Total",19,50,69,30.727258912384002,38.272741087616,8.06916749721708,0.004502479835089314,0.6183434732716244
21195,Azetidines,25,36,61,27.164678168919192,33.83532183108081,0.310986569495014,0.5770754169940354,0.9203127622032373
21196,Columbidae,57,89,146,65.01709856823283,80.98290143176717,1.7822408130868852,0.18187440807668387,0.8766924586796319
21197,New Mexico,39,47,86,38.29774299224673,47.70225700775327,0.023215524837349913,0.8788979436282957,1.0183367726890704
21198,"Receptors, Vasoactive Intestinal Polypeptide, Type I",2,2,4,1.781290371732406,2.218709628267594,0.048412845315450724,0.8258484198571171,1.1227815698879495
21199,Alpharetrovirus,2,0,2,0.890645185866203,1.109354814133797,2.491126279551798,0.11448976709761949,2.245563139775899
21200,Disopyramide,1,1,2,0.890645185866203,1.109354814133797,0.024206422657725362,0.8763608321095353,1.1227815698879495
21201,Reading,466,628,1094,487.18291666881305,606.817083331187,1.6605004119613203,0.19753577278946638,0.9565195823908308
21202,"Gene Rearrangement, B-Lymphocyte, Heavy Chain",4,0,4,1.781290371732406,2.218709628267594,4.982252559103596,0.025608618666787656,2.245563139775899
21203,Fluorescence Polarization Immunoassay,3,10,13,5.78919370813032,7.21080629186968,2.4226952932260204,0.1195890103794385,0.5182068784098229
21204,Hyperostosis Frontalis Interna,1,2,3,1.3359677787993045,1.6640322212006955,0.15232065397803524,0.6963274499544883,0.7485210465919663
21205,"Tuberculosis, Pleural",10,24,34,15.140968159725452,18.85903184027455,3.1469924814226955,0.07606704410157582,0.6604597469929115
21206,"Heparin, Low-Molecular-Weight",61,122,183,81.49403450675757,101.50596549324243,9.291559892660148,0.002302120453617294,0.7485210465919663
21207,Renal Plasma Flow,1,2,3,1.3359677787993045,1.6640322212006955,0.15232065397803524,0.6963274499544883,0.7485210465919663
21208,Acer,18,22,40,17.812903717324062,22.187096282675938,0.003542869213357535,0.9525363381944693,1.0105034128991546
21209,Liquidambar,2,3,5,2.2266129646655077,2.7733870353344923,0.04157998179191234,0.8384225011379765,0.8982252559103596
21210,Microbiology,78,39,117,52.10274337317288,64.89725662682713,23.20632944036092,1.4551759666785387e-06,1.4970420931839326
21211,Pregnancy Complications,997,1379,2376,1058.0864808090491,1317.9135191909509,6.358117801952952,0.011684543091944144,0.9422670245608465
21212,Tryptamines,19,44,63,28.055323354785394,34.94467664521461,5.269290847359866,0.021704853021365315,0.6772333278689219
21213,Phycodnaviridae,11,2,13,5.78919370813032,7.21080629186968,8.455733748849383,0.003638944135671912,1.9000918875026838
21214,Xylariales,7,10,17,7.570484079862726,9.429515920137275,0.07750378841024826,0.7807091402155077,0.9246436457900761
21215,Cell Adhesion Molecules,218,167,385,171.4491982792441,213.5508017207559,22.786540500006183,1.810291055169915e-06,1.2715136739510284
21216,Oxazolidinones,32,36,68,30.281936319450903,37.7180636805491,0.1757334339673472,0.675065793594465,1.0567355951886583
21217,Shaken Baby Syndrome,4,10,14,6.234516301063421,7.765483698936579,1.4438557707406818,0.22951641066186404,0.6415894685073997
21218,Uridine Diphosphate Sugars,0,2,2,0.890645185866203,1.109354814133797,1.6056994110791034,0.20509738754846735,0.0
21219,Family Planning Policy,9,10,19,8.461129265728928,10.538870734271072,0.061872888200157454,0.8035598830989376,1.0636878030517416
21220,Epiglottis,12,24,36,16.031613345591655,19.968386654408345,1.827847847736424,0.17638195861233563,0.7485210465919663
21221,Gene Library,241,125,366,162.98806901351514,203.01193098648486,67.31715674967074,2.311609837568739e-16,1.4786358379398679
21222,"Microscopy, Electron",198,128,326,145.1751652961911,180.8248347038089,34.65321137219128,3.939880839434881e-09,1.3638696370418038
21223,"Laboratories, Hospital",45,47,92,40.96967854984534,51.03032145015466,0.7147864954680994,0.3978593762663434,1.0983732748903854
21224,Peripheral Arterial Disease,304,384,688,306.38194393797386,381.61805606202614,0.03338561856049312,0.8550198261511412,0.9922255733893508
21225,Vascular Access Devices,56,164,220,97.97097044528233,122.02902955471767,32.41605312058637,1.2445411554508036e-08,0.5715978901247742
21226,"Potassium Channels, Voltage-Gated",29,21,50,22.266129646655074,27.733870353344926,3.6715064138894693,0.05535013662560012,1.3024266210700213
21227,Plasmablastic Lymphoma,8,6,14,6.234516301063421,7.765483698936579,0.9013307389343862,0.3424251415982315,1.2831789370147995
21228,Prophase,2,0,2,0.890645185866203,1.109354814133797,2.491126279551798,0.11448976709761949,2.245563139775899
21229,Homovanillic Acid,9,16,25,11.133064823327537,13.866935176672463,0.7368055575989216,0.3906860973962104,0.8084027303193236
21230,Lysine Acetyltransferases,1,0,1,0.4453225929331015,0.5546774070668985,1.245563139775899,0.26440158855823453,2.245563139775899
21231,Endocardial Fibroelastosis,1,3,4,1.781290371732406,2.218709628267594,0.617802622407966,0.4318650191168317,0.5613907849439748
21232,Holoenzymes,2,1,3,1.3359677787993045,1.6640322212006955,0.5950340882143826,0.44047904378818437,1.4970420931839326
21233,Autosuggestion,0,1,1,0.4453225929331015,0.5546774070668985,0.8028497055395517,0.3702427178627814,0.0
21234,"Hospitals, Private",71,62,133,59.2279048601025,73.7720951398975,4.218331245897323,0.039989471274057956,1.198759270105931
21235,Mouth Diseases,94,135,229,101.97887378168025,127.02112621831975,1.1254663166732475,0.28874445185590814,0.9217595420914171
21236,Keloid,15,51,66,29.391291133584698,36.6087088664153,12.703996826635626,0.0003648748733201737,0.510355259039977
21237,Zinc Fingers,34,21,55,24.492742611320583,30.507257388679417,6.653231085888756,0.009897617948106353,1.3881663045887376
21238,Coleoptera,247,444,691,307.71791171677313,383.28208828322687,21.599335956342806,3.3596813163178036e-06,0.8026832062585342
21239,Pediculus,14,11,25,11.133064823327537,13.866935176672463,1.3310075906544792,0.24862604545923306,1.2575153582745036
21240,Tongue,121,236,357,158.98016567711724,198.01983432288276,16.358003162996667,5.243427447732949e-05,0.7611012322489742
21241,Apolipoprotein E3,11,11,22,9.797097044528233,12.202902955471767,0.2662706492349792,0.6058444951715802,1.1227815698879495
21242,Hyaline Cartilage,2,10,12,5.343871115197218,6.656128884802782,3.7722685927548967,0.05210891332408822,0.37426052329598314
21243,Basal Ganglia Hemorrhage,0,7,7,3.1172581505317103,3.8827418494682897,5.6199479387768605,0.017757176339395133,0.0
21244,Calcium Citrate,4,0,4,1.781290371732406,2.218709628267594,4.982252559103596,0.025608618666787656,2.245563139775899
21245,Implant Capsular Contracture,10,22,32,14.250322973859248,17.749677026140752,2.285486608085404,0.13058917912757217,0.7017384811799684
21246,Mars,22,33,55,24.492742611320583,30.507257388679417,0.45737979971103515,0.4988510798845399,0.8982252559103596
21247,Melibiose,0,1,1,0.4453225929331015,0.5546774070668985,0.8028497055395517,0.3702427178627814,0.0
21248,Dependent Personality Disorder,0,7,7,3.1172581505317103,3.8827418494682897,5.6199479387768605,0.017757176339395133,0.0
21249,Oil and Gas Industry,33,60,93,41.415001142778436,51.584998857221564,3.0825505285843,0.07913633663360081,0.7968127270172546
21250,Epitope Mapping,54,35,89,39.63371077104603,49.36628922895397,9.388236009803062,0.002183822313353896,1.362476511774141
21251,Ammonium Sulfate,9,20,29,12.914355195059944,16.085644804940056,2.1389826392299485,0.14359709318974337,0.6968989054476928
21252,Dyssomnias,13,22,35,15.586290752658552,19.413709247341448,0.7736979458077128,0.37907548875268493,0.8340663090596196
21253,Sensation,206,277,483,215.09081238668801,267.909187613312,0.6926965960130682,0.4052486801866392,0.9577350037139445
21254,Internship and Residency,854,1587,2441,1087.0324493497008,1353.9675506502992,90.06370621869837,2.3061354255302637e-21,0.785625121412789
21255,Osteitis Fibrosa Cystica,2,1,3,1.3359677787993045,1.6640322212006955,0.5950340882143826,0.44047904378818437,1.4970420931839326
21256,Eptifibatide,7,9,16,7.125161486929624,8.874838513070376,0.003963749857671209,0.9497996955259385,0.9824338736519558
21257,Sex Offenses,170,356,526,234.2396838828114,291.7603161171886,31.761853651680806,1.742823261330663e-08,0.7257523455549484
21258,Serous Membrane,6,8,14,6.234516301063421,7.765483698936579,0.01590387046169088,0.8996444175841588,0.9623842027610995
21259,Hair Diseases,14,37,51,22.711452239588176,28.288547760411824,6.024149456465146,0.014111430410342669,0.6164290971933841
21260,"Plagiocephaly, Nonsynostotic",0,19,19,8.461129265728928,10.538870734271072,15.25414440525148,9.397033077835338e-05,0.0
21261,Methanosarcina barkeri,2,0,2,0.890645185866203,1.109354814133797,2.491126279551798,0.11448976709761949,2.245563139775899
21262,DDT,42,79,121,53.88403374490528,67.11596625509472,4.725275957330809,0.029722413572938828,0.779451668351965
21263,"Contact Lenses, Hydrophilic",27,53,80,35.625807434648124,44.374192565351876,3.7652543969653913,0.05232789755904151,0.757877559674366
21264,Programmed Instruction as Topic,3,6,9,4.007903336397914,4.992096663602086,0.456961961934106,0.49904723747039514,0.7485210465919663
21265,Tumor Suppressor p53-Binding Protein 1,11,8,19,8.461129265728928,10.538870734271072,1.3734484772323736,0.24122027016204028,1.300062870396573
21266,Transcriptional Elongation Factors,4,3,7,3.1172581505317103,3.8827418494682897,0.4506653694671931,0.502019150278118,1.2831789370147995
21267,Nostoc muscorum,0,4,4,1.781290371732406,2.218709628267594,3.211398822158207,0.07312694045586916,0.0
21268,Guanine Nucleotide Dissociation Inhibitors,1,1,2,0.890645185866203,1.109354814133797,0.024206422657725362,0.8763608321095353,1.1227815698879495
21269,"Encephalomyelitis, Equine",3,1,4,1.781290371732406,2.218709628267594,1.5032294908806607,0.22017511989519356,1.6841723548319243
21270,Promyelocytic Leukemia Zinc Finger Protein,8,1,9,4.007903336397914,4.992096663602086,7.168765627910787,0.007418380238286832,1.9960561242452435
21271,Glycerophospholipids,15,21,36,16.031613345591655,19.968386654408345,0.11967851645887734,0.7293834261948452,0.935651308239958
21272,"Insulin, Regular, Pork",2,2,4,1.781290371732406,2.218709628267594,0.048412845315450724,0.8258484198571171,1.1227815698879495
21273,ADAMTS4 Protein,8,4,12,5.343871115197218,6.656128884802782,2.3801363528575306,0.12288682051928708,1.4970420931839326
21274,PrPSc Proteins,21,7,28,12.469032602126841,15.530967397873159,10.522606436164628,0.0011792304726774142,1.6841723548319243
21275,"RNA, Complementary",4,0,4,1.781290371732406,2.218709628267594,4.982252559103596,0.025608618666787656,2.245563139775899
21276,Functional Residual Capacity,7,14,21,9.351774451595132,11.648225548404868,1.066244577846247,0.30179525002341845,0.7485210465919663
21277,Calmodulin,26,16,42,18.703548903190264,23.296451096809736,5.131671597776975,0.023493091619787538,1.3901105150993662
21278,Galvanic Skin Response,116,167,283,126.02629380006772,156.97370619993228,1.4380673025337596,0.23045234909816104,0.9204428417455982
21279,Manual Communication,2,4,6,2.671935557598609,3.328064442401391,0.3046413079560705,0.5809872619892082,0.7485210465919663
21280,Half-Life,268,519,787,350.46888063835087,436.53111936164913,34.9856753304998,3.3213981651887743e-09,0.7646898620837876
21281,Triamcinolone Acetonide,27,77,104,46.31354966504256,57.68645033495744,14.520302240775314,0.0001386571586679961,0.5829827382110507
21282,"Salivary Glands, Minor",12,20,32,14.250322973859248,17.749677026140752,0.6406554482359417,0.423473549507943,0.8420861774159621
21283,Microbial Consortia,265,398,663,295.2488791146463,367.7511208853537,5.587143660708374,0.018092776104680044,0.8975478612980593
21284,Cyproheptadine,2,10,12,5.343871115197218,6.656128884802782,3.7722685927548967,0.05210891332408822,0.37426052329598314
21285,Reoviridae,16,15,31,13.805000380926147,17.194999619073855,0.6292047590009446,0.427647163604848,1.1590003302069156
21286,Mobius Syndrome,0,3,3,1.3359677787993045,1.6640322212006955,2.408549116618655,0.12067416358653409,0.0
21287,"Insulin, Isophane",12,12,24,10.687742230394436,13.312257769605564,0.29047707189270433,0.5899149735075273,1.1227815698879495
21288,Body Temperature Regulation,140,226,366,162.98806901351514,203.01193098648486,5.845325409141426,0.015618485401694065,0.8589585780563548
21289,First Aid,31,58,89,39.63371077104603,49.36628922895397,3.3907032220189977,0.06556498029790413,0.7821624419444143
21290,HMGB Proteins,2,0,2,0.890645185866203,1.109354814133797,2.491126279551798,0.11448976709761949,2.245563139775899
21291,Haloarcula marismortui,0,1,1,0.4453225929331015,0.5546774070668985,0.8028497055395517,0.3702427178627814,0.0
21292,Paternal Behavior,37,32,69,30.727258912384002,38.272741087616,2.308609229358069,0.12865912101187976,1.2041425532131633
21293,"Pattern Recognition, Automated",638,719,1357,604.3027586102187,752.6972413897813,3.387611858786471,0.06568802646662356,1.0557621836234514
21294,Chloramphenicol Resistance,2,0,2,0.890645185866203,1.109354814133797,2.491126279551798,0.11448976709761949,2.245563139775899
21295,Tarlov Cysts,2,4,6,2.671935557598609,3.328064442401391,0.3046413079560705,0.5809872619892082,0.7485210465919663
21296,Latanoprost,12,17,29,12.914355195059944,16.085644804940056,0.1167123113331,0.7326279755673253,0.9291985405969237
21297,Selection Bias,113,98,211,93.96306710888442,117.03693289111558,6.953385326067817,0.008366077141448096,1.2026001649036804
21298,Purinergic P2X Receptor Agonists,1,2,3,1.3359677787993045,1.6640322212006955,0.15232065397803524,0.6963274499544883,0.7485210465919663
21299,Suramin,4,3,7,3.1172581505317103,3.8827418494682897,0.4506653694671931,0.502019150278118,1.2831789370147995
21300,Medical Indigency,3,3,6,2.671935557598609,3.328064442401391,0.07261926797317608,0.7875606198283936,1.1227815698879495
21301,Gluconobacter,0,1,1,0.4453225929331015,0.5546774070668985,0.8028497055395517,0.3702427178627814,0.0
21302,Aldrin,0,7,7,3.1172581505317103,3.8827418494682897,5.6199479387768605,0.017757176339395133,0.0
21303,Ionophores,3,9,12,5.343871115197218,6.656128884802782,1.8534078672238983,0.17338755888625826,0.5613907849439748
21304,Narcissus,0,1,1,0.4453225929331015,0.5546774070668985,0.8028497055395517,0.3702427178627814,0.0
21305,Caulerpa,5,3,8,3.562580743464812,4.437419256535188,1.04559073053168,0.3065247712064652,1.4034769623599368
21306,Ponds,57,129,186,82.83000228555687,103.16999771444313,14.521809629115992,0.00013854625934414035,0.6881564460603562
21307,Peptidyl-Dipeptidase A,94,79,173,77.04080857742656,95.95919142257344,6.730525522151364,0.009477667269029029,1.2201325730574248
21308,Taste,350,659,1009,449.3304962694994,559.6695037305005,39.58756946875093,3.1367354105562103e-10,0.7789366689014516
21309,Anorexia,47,63,110,48.98548522264117,61.01451477735883,0.14508597319492395,0.7032763194456065,0.9594678869951568
21310,Warts,7,38,45,20.039516681989568,24.960483318010432,15.296612636625149,9.188112469316756e-05,0.34930982174291764
21311,Delirium,196,350,546,243.14613574147342,302.8538642585266,16.48103023118318,4.913927478075556e-05,0.8060995886375022
21312,Justicia,2,0,2,0.890645185866203,1.109354814133797,2.491126279551798,0.11448976709761949,2.245563139775899
21313,X-Ray Diffraction,199,804,1003,446.6585607119008,556.3414392880992,247.56574392255254,8.813322292775988e-56,0.4455304733952183
21314,Tramadol,43,84,127,56.55596930250389,70.4440306974961,5.857903682934758,0.015507252741549212,0.7603087796091627
21315,Aortic Valve Insufficiency,134,171,305,135.82339084459596,169.17660915540404,0.04413107376417712,0.8336099394420626,0.9865752810818703
21316,Diagnostic Services,8,9,17,7.570484079862726,9.429515920137275,0.0439333584918368,0.8339776480686985,1.0567355951886583
21317,Audiometry,79,158,237,105.54145452514506,131.45854547485496,12.033331664264779,0.0005225758630601092,0.7485210465919663
21318,Facial Recognition,206,203,409,182.13694050963852,226.86305949036148,5.636554804668547,0.017589738522145983,1.1310171315252695
21319,Cytochrome P-450 CYP2C8 Inhibitors,1,2,3,1.3359677787993045,1.6640322212006955,0.15232065397803524,0.6963274499544883,0.7485210465919663
21320,Cell-Matrix Junctions,3,2,5,2.2266129646655077,2.7733870353344923,0.48429341602825937,0.48648398485165445,1.3473378838655394
21321,Trisomy,57,94,151,67.24371153289833,83.75628846710167,2.8133419819826155,0.09348344268755636,0.8476629070677234
21322,Ethyl Methanesulfonate,7,5,12,5.343871115197218,6.656128884802782,0.9253197072923204,0.3360820566560039,1.3099118315359413
21323,Myocardial Bridging,7,10,17,7.570484079862726,9.429515920137275,0.07750378841024826,0.7807091402155077,0.9246436457900761
21324,Brugia,2,0,2,0.890645185866203,1.109354814133797,2.491126279551798,0.11448976709761949,2.245563139775899
21325,Facial Muscles,32,110,142,63.235808196500415,78.76419180349959,27.816465437740113,1.3338607996078907e-07,0.5060423976959773
21326,Nairovirus,2,1,3,1.3359677787993045,1.6640322212006955,0.5950340882143826,0.44047904378818437,1.4970420931839326
21327,Prunus armeniaca,3,4,7,3.1172581505317103,3.8827418494682897,0.00795193523084544,0.9289439267891204,0.9623842027610995
21328,Petrous Bone,8,29,37,16.476935938524754,20.523064061475246,7.862503873092443,0.005047045220268574,0.4855271653569512
21329,Hyperesthesia,4,9,13,5.78919370813032,7.21080629186968,0.9969104911629287,0.3180592351548792,0.6909425045464305
21330,Uvea,6,1,7,3.1172581505317103,3.8827418494682897,4.806160391067417,0.028358162793080264,1.924768405522199
21331,Liver,1800,2255,4055,1805.7831143437265,2249.2168856562735,0.03339008265639681,0.8550102409932374,0.9967974479893017
21332,Transcriptional Regulator ERG,23,30,53,23.602097425454378,29.397902574545622,0.027691243906549055,0.8678367737111863,0.9744896644310506
21333,Phospholipids,385,359,744,331.3200091422275,412.6799908577725,15.679663028125818,7.502656064746419e-05,1.162018560233496
21334,Iothalamic Acid,6,4,10,4.4532259293310155,5.5467740706689845,0.9685868320565187,0.32503287192853253,1.3473378838655394
21335,Nucleocytoplasmic Transport Proteins,3,2,5,2.2266129646655077,2.7733870353344923,0.48429341602825937,0.48648398485165445,1.3473378838655394
21336,Epilobium,1,0,1,0.4453225929331015,0.5546774070668985,1.245563139775899,0.26440158855823453,2.245563139775899
21337,"Receptors, Ghrelin",29,14,43,19.148871496123366,23.851128503876634,9.136677740401932,0.002505356137143805,1.514449559383746
21338,"Neisseria meningitidis, Serogroup C",10,10,20,8.906451858662031,11.093548141337969,0.24206422657725324,0.6227191807626485,1.1227815698879495
21339,Erbium,7,30,37,16.476935938524754,20.523064061475246,9.826954833367985,0.0017197282863907492,0.4248362696873323
21340,Chediak-Higashi Syndrome,1,4,5,2.2266129646655077,2.7733870353344923,1.2182316856817457,0.2697079637581902,0.4491126279551798
21341,Helper Viruses,0,1,1,0.4453225929331015,0.5546774070668985,0.8028497055395517,0.3702427178627814,0.0
21342,Anomie,5,15,20,8.906451858662031,11.093548141337969,3.0890131120398316,0.07882260017882826,0.5613907849439748
21343,"Medicine, Traditional",87,176,263,117.1198419414057,145.8801580585943,13.964790432535867,0.00018626642758881303,0.7428288713327118
21344,Deoxyadenosines,4,8,12,5.343871115197218,6.656128884802782,0.609282615912141,0.43505804583673324,0.7485210465919663
21345,Congresses as Topic,471,701,1172,521.9180789175949,650.0819210824051,8.955734336916759,0.002765999805013111,0.9024404768212018
21346,Ceftriaxone,75,63,138,61.454517824768004,76.545482175232,5.38263146757908,0.020338178919964957,1.2204147498782059
21347,Tympanic Membrane Perforation,15,43,58,25.828710390119888,32.17128960988011,8.184841586072558,0.004224186718619413,0.5807490878730773
21348,Equine Infectious Anemia,2,2,4,1.781290371732406,2.218709628267594,0.048412845315450724,0.8258484198571171,1.1227815698879495
